"CODE","ID","NOWAGE","NAME","GENDER","INVEST_TOT","R_DATE","F_TYPE","F_SELECT","GOALMONEY","GOALTIME","SAVEDMONEY","POSITIVEMONEY","REQUIRETIME","SHORTAGEMONEY","SURPLUSMONEY","REQUIREMONEY_M","HOME_SELECT","HOME_REGION","HOME_TYPE","HOME_M","EDU_N","EDU_1","EDU_2","RETIRE_P","RETIRE_PAY","RETIRE_G","ETC_GOAL"
"79360238","test01",27,"시험용",0,175,"2017-04-28 23:49:19",0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"79360238","test01",27,"시험용",0,175,"2017-04-28 23:49:19",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"79360238","test01",27,"시험용",0,175,"2017-04-28 23:49:19",2,0,8767,9,0,62,1,599,0,67,0,0,0,0,4,9,11,0,0,0,"목돈만들기"
"79360238","test01",27,"시험용",0,175,"2017-04-28 23:49:19",3,0,8808,32,6369,7,8,3161,0,7,0,0,0,0,0,0,0,127,9108,1,"목돈만들기"
"79360238","test01",27,"시험용",0,175,"2017-04-28 23:49:19",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,9108,1,"목돈만들기"
"67159024","test01",29,"시험용",0,105,"2017-04-28 23:49:19",0,0,1699,19,0,5,2,0,73,5,0,1,407,23,0,0,0,0,0,0,"목돈만들기"
"67159024","test01",29,"시험용",0,105,"2017-04-28 23:49:19",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"67159024","test01",29,"시험용",0,105,"2017-04-28 23:49:20",2,0,4723,7,0,50,1,131,0,51,0,0,0,0,1,7,0,0,0,0,"목돈만들기"
"67159024","test01",29,"시험용",0,105,"2017-04-28 23:49:20",3,0,28847,40,9771,20,9,2182,0,19,0,0,0,0,0,0,0,195,19312,1,"목돈만들기"
"67159024","test01",29,"시험용",0,105,"2017-04-28 23:49:20",4,0,4485,13,0,22,1,73,0,22,0,0,0,0,0,0,0,195,19312,1,"목돈만들기"
"86067601","test01",23,"시험용",0,123,"2017-04-28 23:49:20",0,0,19139,16,0,62,2,2282,0,70,0,1,2152,42,0,0,0,0,0,0,"목돈만들기"
"86067601","test01",23,"시험용",0,123,"2017-04-28 23:49:20",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"86067601","test01",23,"시험용",0,123,"2017-04-28 23:49:20",2,0,7240,10,0,10,5,5851,0,52,0,0,0,0,3,10,13,0,0,0,"목돈만들기"
"86067601","test01",23,"시험용",0,123,"2017-04-28 23:49:20",3,0,7478,35,6010,5,10,3330,0,5,0,0,0,0,0,0,0,120,8030,1,"목돈만들기"
"86067601","test01",23,"시험용",0,123,"2017-04-28 23:49:21",4,0,2546,6,0,21,1,995,0,34,0,0,0,0,0,0,0,120,8030,1,"목돈만들기"
"79829420","test01",26,"시험용",0,129,"2017-04-28 23:49:21",0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"79829420","test01",26,"시험용",0,129,"2017-04-28 23:49:21",1,1,4006,12,0,22,1,68,0,22,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"79829420","test01",26,"시험용",0,129,"2017-04-28 23:49:21",2,0,4793,9,0,59,1,0,2979,36,0,0,0,0,1,9,0,0,0,0,"목돈만들기"
"79829420","test01",26,"시험용",0,129,"2017-04-28 23:49:21",3,0,25847,41,9144,16,10,3866,0,16,0,0,0,0,0,0,0,183,17431,1,"목돈만들기"
"79829420","test01",26,"시험용",0,129,"2017-04-28 23:49:22",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,17431,1,"목돈만들기"
"54249023","test01",43,"시험용",1,102,"2017-04-28 23:49:22",0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"54249023","test01",43,"시험용",1,102,"2017-04-28 23:49:22",1,1,8548,15,0,35,2,0,95,35,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"54249023","test01",43,"시험용",1,102,"2017-04-28 23:49:22",2,0,5884,8,0,19,2,3773,0,53,0,0,0,0,2,8,10,0,0,0,"목돈만들기"
"54249023","test01",43,"시험용",1,102,"2017-04-28 23:49:22",3,0,9626,19,7352,14,3,1984,0,14,0,0,0,0,0,0,0,147,12056,1,"목돈만들기"
"54249023","test01",43,"시험용",1,102,"2017-04-28 23:49:22",4,0,7934,6,0,19,3,6531,0,107,0,0,0,0,0,0,0,147,12056,1,"목돈만들기"
"83385907","test01",49,"시험용",1,167,"2017-04-28 23:49:23",0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"83385907","test01",49,"시험용",1,167,"2017-04-28 23:49:23",1,1,2805,13,0,14,1,0,3,14,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"83385907","test01",49,"시험용",1,167,"2017-04-28 23:49:23",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"83385907","test01",49,"시험용",1,167,"2017-04-28 23:49:23",3,0,8404,14,7642,13,2,1370,0,13,0,0,0,0,0,0,0,153,12927,1,"목돈만들기"
"83385907","test01",49,"시험용",1,167,"2017-04-28 23:49:23",4,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,153,12927,1,"목돈만들기"
"36075429","test01",51,"시험용",1,212,"2017-04-28 23:49:24",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"36075429","test01",51,"시험용",1,212,"2017-04-28 23:49:24",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"36075429","test01",51,"시험용",1,212,"2017-04-28 23:49:24",2,0,5884,3,0,123,0,2615,0,221,0,0,0,0,2,3,5,0,0,0,"목돈만들기"
"36075429","test01",51,"시험용",1,212,"2017-04-28 23:49:24",3,0,1300,6,5533,-71,0,2399,0,-48,0,0,0,0,0,0,0,111,6598,1,"목돈만들기"
"36075429","test01",51,"시험용",1,212,"2017-04-28 23:49:25",4,0,4845,6,0,66,1,0,28,66,0,0,0,0,0,0,0,111,6598,1,"목돈만들기"
"15785490","test01",48,"시험용",1,107,"2017-04-28 23:49:25",0,0,6164,6,0,84,1,0,39,83,0,1,849,40,0,0,0,0,0,0,"목돈만들기"
"15785490","test01",48,"시험용",1,107,"2017-04-28 23:49:25",1,1,738,9,0,6,1,0,52,6,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"15785490","test01",48,"시험용",1,107,"2017-04-28 23:49:26",2,0,4828,10,0,32,1,382,0,35,0,0,0,0,1,10,0,0,0,0,"목돈만들기"
"15785490","test01",48,"시험용",1,107,"2017-04-28 23:49:26",3,0,2969,10,5988,-17,0,1656,0,-13,0,0,0,0,0,0,0,120,7964,1,"목돈만들기"
"15785490","test01",48,"시험용",1,107,"2017-04-28 23:49:26",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,7964,1,"목돈만들기"
"80963539","test01",25,"시험용",0,194,"2017-04-28 23:49:26",0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"80963539","test01",25,"시험용",0,194,"2017-04-28 23:49:27",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"80963539","test01",25,"시험용",0,194,"2017-04-28 23:49:27",2,0,4902,12,0,27,1,69,0,27,0,0,0,0,1,12,0,0,0,0,"목돈만들기"
"80963539","test01",25,"시험용",0,194,"2017-04-28 23:49:27",3,0,4560,31,5483,3,10,2741,0,3,0,0,0,0,0,0,0,110,6450,1,"목돈만들기"
"80963539","test01",25,"시험용",0,194,"2017-04-28 23:49:27",4,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,110,6450,1,"목돈만들기"
"4862247","test01",51,"시험용",1,241,"2017-04-28 23:49:27",0,0,14061,7,0,179,1,0,2380,153,0,1,2152,36,0,0,0,0,0,0,"목돈만들기"
"4862247","test01",51,"시험용",1,241,"2017-04-28 23:49:28",1,1,4127,11,0,30,1,0,627,26,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"4862247","test01",51,"시험용",1,241,"2017-04-28 23:49:28",2,0,8434,9,0,75,1,0,1446,64,0,0,0,0,4,9,14,0,0,0,"목돈만들기"
"4862247","test01",51,"시험용",1,241,"2017-04-28 23:49:28",3,0,1430,6,5653,-47,0,640,0,-47,0,0,0,0,0,0,0,113,6958,1,"목돈만들기"
"4862247","test01",51,"시험용",1,241,"2017-04-28 23:49:28",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,6958,1,"목돈만들기"
"59067751","test01",29,"시험용",0,131,"2017-04-28 23:49:28",0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"59067751","test01",29,"시험용",0,131,"2017-04-28 23:49:28",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"59067751","test01",29,"시험용",0,131,"2017-04-28 23:49:29",2,0,4624,4,0,43,1,2849,0,112,0,0,0,0,1,4,0,0,0,0,"목돈만들기"
"59067751","test01",29,"시험용",0,131,"2017-04-28 23:49:29",3,0,9173,30,6486,9,6,2304,0,9,0,0,0,0,0,0,0,130,9459,1,"목돈만들기"
"59067751","test01",29,"시험용",0,131,"2017-04-28 23:49:29",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,9459,1,"목돈만들기"
"40296741","test01",29,"시험용",0,130,"2017-04-28 23:49:29",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"40296741","test01",29,"시험용",0,130,"2017-04-28 23:49:29",1,1,5209,10,0,37,1,68,0,37,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"40296741","test01",29,"시험용",0,130,"2017-04-28 23:49:30",2,0,4940,13,0,42,1,0,3483,25,0,0,0,0,1,13,0,0,0,0,"목돈만들기"
"40296741","test01",29,"시험용",0,130,"2017-04-28 23:49:30",3,0,28570,40,9715,19,9,3348,0,19,0,0,0,0,0,0,0,194,19145,1,"목돈만들기"
"40296741","test01",29,"시험용",0,130,"2017-04-28 23:49:30",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,19145,1,"목돈만들기"
"38975417","test01",43,"시험용",1,99,"2017-04-28 23:49:30",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"38975417","test01",43,"시험용",1,99,"2017-04-28 23:49:30",1,1,4109,9,0,31,1,25,0,31,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"38975417","test01",43,"시험용",1,99,"2017-04-28 23:49:30",2,0,7240,9,0,38,1,2234,0,55,0,0,0,0,3,9,12,0,0,0,"목돈만들기"
"38975417","test01",43,"시험용",1,99,"2017-04-28 23:49:31",3,0,5577,16,6421,5,4,1507,0,5,0,0,0,0,0,0,0,128,9264,1,"목돈만들기"
"38975417","test01",43,"시험용",1,99,"2017-04-28 23:49:31",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,9264,1,"목돈만들기"
"75803507","test01",40,"시험용",1,157,"2017-04-28 23:49:31",0,0,9569,12,0,53,1,82,0,53,0,1,2152,21,0,0,0,0,0,0,"목돈만들기"
"75803507","test01",40,"시험용",1,157,"2017-04-28 23:49:31",1,1,4503,6,0,47,1,1033,0,61,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"75803507","test01",40,"시험용",1,157,"2017-04-28 23:49:31",2,0,4723,7,0,19,2,2978,0,51,0,0,0,0,1,7,0,0,0,0,"목돈만들기"
"75803507","test01",40,"시험용",1,157,"2017-04-28 23:49:31",3,0,19353,27,8963,19,6,5636,0,24,0,0,0,0,0,0,0,179,16888,1,"목돈만들기"
"75803507","test01",40,"시험용",1,157,"2017-04-28 23:49:31",4,0,5001,13,0,19,2,1190,0,25,0,0,0,0,0,0,0,179,16888,1,"목돈만들기"
"85620380","test01",41,"시험용",1,248,"2017-04-28 23:49:32",0,0,14582,5,0,160,1,5461,0,256,0,1,2152,32,0,0,0,0,0,0,"목돈만들기"
"85620380","test01",41,"시험용",1,248,"2017-04-28 23:49:32",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"85620380","test01",41,"시험용",1,248,"2017-04-28 23:49:32",2,0,4592,3,0,46,1,3369,0,173,0,0,0,0,1,3,0,0,0,0,"목돈만들기"
"85620380","test01",41,"시험용",1,248,"2017-04-28 23:49:32",3,0,5611,18,6242,5,4,1845,0,5,0,0,0,0,0,0,0,125,8726,1,"목돈만들기"
"85620380","test01",41,"시험용",1,248,"2017-04-28 23:49:32",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,8726,1,"목돈만들기"
"68637275","test01",51,"시험용",1,89,"2017-04-28 23:49:33",0,0,9380,15,0,35,2,737,0,38,0,1,1582,28,0,0,0,0,0,0,"목돈만들기"
"68637275","test01",51,"시험용",1,89,"2017-04-28 23:49:33",1,1,6657,11,0,25,2,2695,0,42,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"68637275","test01",51,"시험용",1,89,"2017-04-28 23:49:33",2,0,7157,10,0,10,5,5768,0,52,0,0,0,0,3,10,14,0,0,0,"목돈만들기"
"68637275","test01",51,"시험용",1,89,"2017-04-28 23:49:33",3,0,7286,12,7581,10,1,0,361,8,0,0,0,0,0,0,0,152,12742,1,"목돈만들기"
"68637275","test01",51,"시험용",1,89,"2017-04-28 23:49:33",4,0,6801,3,0,10,4,6535,0,256,0,0,0,0,0,0,0,152,12742,1,"목돈만들기"
"97708989","test01",34,"시험용",0,138,"2017-04-28 23:49:33",0,0,8040,13,0,40,1,18,0,40,0,1,1582,28,0,0,0,0,0,0,"목돈만들기"
"97708989","test01",34,"시험용",0,138,"2017-04-28 23:49:33",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"97708989","test01",34,"시험용",0,138,"2017-04-28 23:49:34",2,0,5827,8,0,44,1,938,0,52,0,0,0,0,2,8,11,0,0,0,"목돈만들기"
"97708989","test01",34,"시험용",0,138,"2017-04-28 23:49:34",3,0,5894,24,5997,5,6,2514,0,5,0,0,0,0,0,0,0,120,7992,1,"목돈만들기"
"97708989","test01",34,"시험용",0,138,"2017-04-28 23:49:34",4,0,2730,6,0,38,1,0,76,37,0,0,0,0,0,0,0,120,7992,1,"목돈만들기"
"43634800","test01",25,"시험용",0,131,"2017-04-28 23:49:34",0,0,11300,8,0,76,1,2855,0,102,0,1,849,44,0,0,0,0,0,0,"목돈만들기"
"43634800","test01",25,"시험용",0,131,"2017-04-28 23:49:34",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"43634800","test01",25,"시험용",0,131,"2017-04-28 23:49:34",2,0,6000,11,0,22,2,2513,0,38,0,0,0,0,2,11,11,0,0,0,"목돈만들기"
"43634800","test01",25,"시험용",0,131,"2017-04-28 23:49:34",3,0,23038,41,8631,14,10,4087,0,14,0,0,0,0,0,0,0,173,15892,1,"목돈만들기"
"43634800","test01",25,"시험용",0,131,"2017-04-28 23:49:35",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,15892,1,"목돈만들기"
"30720480","test01",30,"시험용",0,203,"2017-04-28 23:49:35",0,0,28643,18,0,88,2,0,9,88,0,1,2152,44,0,0,0,0,0,0,"목돈만들기"
"30720480","test01",30,"시험용",0,203,"2017-04-28 23:49:35",1,1,3819,14,0,17,2,25,0,17,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"30720480","test01",30,"시험용",0,203,"2017-04-28 23:49:35",2,0,4624,4,0,48,1,2643,0,112,0,0,0,0,1,4,0,0,0,0,"목돈만들기"
"30720480","test01",30,"시험용",0,203,"2017-04-28 23:49:35",3,0,24207,37,9079,20,8,1361,0,19,0,0,0,0,0,0,0,182,17237,1,"목돈만들기"
"30720480","test01",30,"시험용",0,203,"2017-04-28 23:49:35",4,0,4804,11,0,30,1,50,0,30,0,0,0,0,0,0,0,182,17237,1,"목돈만들기"
"79704394","test01",23,"시험용",0,188,"2017-04-28 23:49:36",0,0,9759,12,0,55,1,0,86,55,0,1,849,38,0,0,0,0,0,0,"목돈만들기"
"79704394","test01",23,"시험용",0,188,"2017-04-28 23:49:36",1,1,8360,12,0,47,1,0,53,47,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"79704394","test01",23,"시험용",0,188,"2017-04-28 23:49:36",2,0,4656,5,0,28,1,3060,0,82,0,0,0,0,1,5,0,0,0,0,"목돈만들기"
"79704394","test01",23,"시험용",0,188,"2017-04-28 23:49:36",3,0,5325,34,5585,3,11,3442,0,3,0,0,0,0,0,0,0,112,6756,1,"목돈만들기"
"79704394","test01",23,"시험용",0,188,"2017-04-28 23:49:36",4,0,5699,5,0,55,1,2564,0,100,0,0,0,0,0,0,0,112,6756,1,"목돈만들기"
"71503958","test01",48,"시험용",1,23,"2017-04-28 23:49:36",0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"71503958","test01",48,"시험용",1,23,"2017-04-28 23:49:37",1,1,8113,4,0,10,5,7700,0,197,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"71503958","test01",48,"시험용",1,23,"2017-04-28 23:49:37",2,0,4689,6,0,4,7,4394,0,64,0,0,0,0,1,6,0,0,0,0,"목돈만들기"
"71503958","test01",48,"시험용",1,23,"2017-04-28 23:49:37",3,0,10401,16,8010,4,7,3774,0,18,0,0,0,0,0,0,0,160,14029,1,"목돈만들기"
"71503958","test01",48,"시험용",1,23,"2017-04-28 23:49:37",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,14029,1,"목돈만들기"
"24213854","test01",49,"시험용",1,164,"2017-04-28 23:49:37",0,0,18664,17,0,63,2,0,115,63,0,1,1582,39,0,0,0,0,0,0,"목돈만들기"
"24213854","test01",49,"시험용",1,164,"2017-04-28 23:49:37",1,1,9957,3,0,55,1,8495,0,375,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"24213854","test01",49,"시험용",1,164,"2017-04-28 23:49:37",2,0,4865,11,0,22,2,1378,0,31,0,0,0,0,1,11,0,0,0,0,"목돈만들기"
"24213854","test01",49,"시험용",1,164,"2017-04-28 23:49:37",3,0,11606,16,8413,22,2,1409,0,21,0,0,0,0,0,0,0,168,15239,1,"목돈만들기"
"24213854","test01",49,"시험용",1,164,"2017-04-28 23:49:38",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,15239,1,"목돈만들기"
"19974587","test01",21,"시험용",0,176,"2017-04-28 23:49:38",0,0,10025,15,0,41,2,0,100,41,0,1,2152,22,0,0,0,0,0,0,"목돈만들기"
"19974587","test01",21,"시험용",0,176,"2017-04-28 23:49:38",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"19974587","test01",21,"시험용",0,176,"2017-04-28 23:49:38",2,0,5772,7,0,78,1,0,1392,63,0,0,0,0,2,7,11,0,0,0,"목돈만들기"
"19974587","test01",21,"시험용",0,176,"2017-04-28 23:49:38",3,0,5502,36,5598,3,12,3529,0,3,0,0,0,0,0,0,0,112,6795,1,"목돈만들기"
"19974587","test01",21,"시험용",0,176,"2017-04-28 23:49:38",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,6795,1,"목돈만들기"
"46425478","test01",31,"시험용",0,97,"2017-04-28 23:49:39",0,0,5171,15,0,21,2,0,15,21,0,1,407,42,0,0,0,0,0,0,"목돈만들기"
"46425478","test01",31,"시험용",0,97,"2017-04-28 23:49:39",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"46425478","test01",31,"시험용",0,97,"2017-04-28 23:49:39",2,0,5772,11,0,28,1,1335,0,36,0,0,0,0,2,11,15,0,0,0,"목돈만들기"
"46425478","test01",31,"시험용",0,97,"2017-04-28 23:49:39",3,0,17942,33,8127,18,6,1278,0,16,0,0,0,0,0,0,0,163,14380,1,"목돈만들기"
"46425478","test01",31,"시험용",0,97,"2017-04-28 23:49:39",4,0,2110,7,0,23,1,0,3,23,0,0,0,0,0,0,0,163,14380,1,"목돈만들기"
"35869126","test01",28,"시험용",0,140,"2017-04-28 23:49:40",0,0,6934,19,0,20,2,0,155,20,0,1,849,27,0,0,0,0,0,0,"목돈만들기"
"35869126","test01",28,"시험용",0,140,"2017-04-28 23:49:40",1,1,8076,5,0,56,1,4884,0,142,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"35869126","test01",28,"시험용",0,140,"2017-04-28 23:49:40",2,0,7325,10,0,23,2,4130,0,53,0,0,0,0,3,10,12,0,0,0,"목돈만들기"
"35869126","test01",28,"시험용",0,140,"2017-04-28 23:49:40",3,0,26351,40,9283,18,9,2591,0,18,0,0,0,0,0,0,0,186,17848,1,"목돈만들기"
"35869126","test01",28,"시험용",0,140,"2017-04-28 23:49:40",4,0,5533,11,0,23,2,1888,0,35,0,0,0,0,0,0,0,186,17848,1,"목돈만들기"
"79751425","test01",42,"시험용",1,131,"2017-04-28 23:49:41",0,0,2093,7,0,23,1,0,20,23,0,1,407,34,0,0,0,0,0,0,"목돈만들기"
"79751425","test01",42,"시험용",1,131,"2017-04-28 23:49:41",1,1,5221,11,0,33,1,0,9,33,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"79751425","test01",42,"시험용",1,131,"2017-04-28 23:49:41",2,0,4865,11,0,31,1,0,48,31,0,0,0,0,1,11,0,0,0,0,"목돈만들기"
"79751425","test01",42,"시험용",1,131,"2017-04-28 23:49:41",3,0,1149,13,5015,1,-9,0,1267,-12,0,0,0,0,0,0,0,100,5045,1,"목돈만들기"
"79751425","test01",42,"시험용",1,131,"2017-04-28 23:49:41",4,0,6030,10,0,43,1,56,0,43,0,0,0,0,0,0,0,100,5045,1,"목돈만들기"
"56013427","test01",40,"시험용",1,236,"2017-04-28 23:49:41",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"56013427","test01",40,"시험용",1,236,"2017-04-28 23:49:41",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"56013427","test01",40,"시험용",1,236,"2017-04-28 23:49:42",2,0,6000,9,0,46,1,0,60,46,0,0,0,0,2,9,9,0,0,0,"목돈만들기"
"56013427","test01",40,"시험용",1,236,"2017-04-28 23:49:42",3,0,3950,17,5781,1,11,1639,0,1,0,0,0,0,0,0,0,116,7342,1,"목돈만들기"
"56013427","test01",40,"시험용",1,236,"2017-04-28 23:49:42",4,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,116,7342,1,"목돈만들기"
"6020001","test01",24,"시험용",0,284,"2017-04-28 23:49:42",0,0,5701,15,0,23,2,21,0,23,0,1,849,37,0,0,0,0,0,0,"목돈만들기"
"6020001","test01",24,"시험용",0,284,"2017-04-28 23:49:42",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"6020001","test01",24,"시험용",0,284,"2017-04-28 23:49:42",2,0,4902,12,0,182,0,0,27677,27,0,0,0,0,1,12,0,0,0,0,"목돈만들기"
"6020001","test01",24,"시험용",0,284,"2017-04-28 23:49:42",3,0,7100,34,5974,5,9,3093,0,5,0,0,0,0,0,0,0,119,7921,1,"목돈만들기"
"6020001","test01",24,"시험용",0,284,"2017-04-28 23:49:43",4,0,732,4,0,18,0,0,11,18,0,0,0,0,0,0,0,119,7921,1,"목돈만들기"
"32039564","test01",33,"시험용",0,284,"2017-04-28 23:49:43",0,0,12442,19,0,35,2,36,0,35,0,1,1582,26,0,0,0,0,0,0,"목돈만들기"
"32039564","test01",33,"시험용",0,284,"2017-04-28 23:49:43",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"32039564","test01",33,"시험용",0,284,"2017-04-28 23:49:43",2,0,8767,3,0,193,0,3637,0,330,0,0,0,0,4,3,5,0,0,0,"목돈만들기"
"32039564","test01",33,"시험용",0,284,"2017-04-28 23:49:43",3,0,12664,29,7313,13,6,2781,0,13,0,0,0,0,0,0,0,146,11939,1,"목돈만들기"
"32039564","test01",33,"시험용",0,284,"2017-04-28 23:49:43",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,11939,1,"목돈만들기"
"8350849","test01",35,"시험용",0,50,"2017-04-28 23:49:44",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"8350849","test01",35,"시험용",0,50,"2017-04-28 23:49:44",1,1,7128,9,0,21,2,4362,0,54,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"8350849","test01",35,"시험용",0,50,"2017-04-28 23:49:44",2,0,4828,10,0,8,4,3717,0,35,0,0,0,0,1,10,0,0,0,0,"목돈만들기"
"8350849","test01",35,"시험용",0,50,"2017-04-28 23:49:44",3,0,24421,33,9468,8,14,14031,0,23,0,0,0,0,0,0,0,189,18403,1,"목돈만들기"
"8350849","test01",35,"시험용",0,50,"2017-04-28 23:49:44",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,18403,1,"목돈만들기"
"56800840","test01",25,"시험용",0,73,"2017-04-28 23:49:45",0,0,8853,19,0,25,2,0,9,25,0,0,2152,34,0,0,0,0,0,0,"목돈만들기"
"56800840","test01",25,"시험용",0,73,"2017-04-28 23:49:45",1,1,5141,10,0,31,1,834,0,37,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"56800840","test01",25,"시험용",0,73,"2017-04-28 23:49:45",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"56800840","test01",25,"시험용",0,73,"2017-04-28 23:49:45",3,0,5627,32,5681,4,9,2863,0,4,0,0,0,0,0,0,0,114,7044,1,"목돈만들기"
"56800840","test01",25,"시험용",0,73,"2017-04-28 23:49:45",4,0,9270,12,0,12,5,7122,0,52,0,0,0,0,0,0,0,114,7044,1,"목돈만들기"
"70439601","test01",50,"시험용",1,104,"2017-04-28 23:49:46",0,0,20831,6,0,45,3,17508,0,282,0,1,2152,32,0,0,0,0,0,0,"목돈만들기"
"70439601","test01",50,"시험용",1,104,"2017-04-28 23:49:46",1,1,7167,6,0,32,2,4804,0,97,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"70439601","test01",50,"시험용",1,104,"2017-04-28 23:49:46",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"70439601","test01",50,"시험용",1,104,"2017-04-28 23:49:46",3,0,11317,15,8485,13,3,2028,0,21,0,0,0,0,0,0,0,170,15454,1,"목돈만들기"
"70439601","test01",50,"시험용",1,104,"2017-04-28 23:49:46",4,0,4852,14,0,13,2,1951,0,22,0,0,0,0,0,0,0,170,15454,1,"목돈만들기"
"6642920","test01",34,"시험용",0,71,"2017-04-28 23:49:46",0,0,9715,17,0,28,2,1369,0,33,0,1,1582,29,0,0,0,0,0,0,"목돈만들기"
"6642920","test01",34,"시험용",0,71,"2017-04-28 23:49:46",1,1,7468,13,0,20,2,3457,0,37,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"6642920","test01",34,"시험용",0,71,"2017-04-28 23:49:47",2,0,9000,11,0,8,7,7732,0,57,0,0,0,0,4,11,11,0,0,0,"목돈만들기"
"6642920","test01",34,"시험용",0,71,"2017-04-28 23:49:47",3,0,8795,26,6593,8,5,910,0,10,0,0,0,0,0,0,0,132,9779,1,"목돈만들기"
